"HotlineID","GroupID","DateOfCall","DateFirstObserved","Notes","Mortality","Fish","Species","Magnitude","SalinityType","WaterBodyName","Near","LatDD","LonDD","SuspectedCause"
35681,32222,2021-10-17,2021-10-17,"Floating out of Johns Pass on outgoing tide",TRUE,TRUE,"Snook (n=4)","Unknown","Saltwater","GOM - Egmont Key",,27.59825,-82.76487,"RedTide"
35621,32222,2021-10-18,2021-10-15,"hundreds of dead fish on Pass-a-grille beach, primarily Pufferfish and eels, but a few other unknown species.",TRUE,TRUE,"Species Unidentified, Puffer, Eel","100s","Saltwater","GOM - Pass-A-Grille Beach","Pass-a-Grille",27.68273,-82.73782,"RedTide"
35625,32222,2021-10-18,2021-10-17,"Dead fish in Tierra Verde Grand canal, water looks like pea soup. Report initiator was also requesting information on how to voice his concern about he re-opening of snook and red drum harvest in the TB area. I provided the FWC Saltwater Public Comments e",TRUE,TRUE,"Species Unidentified","20to100","Saltwater","Tierra Verde Grand Canal","Pine Key Cutoff",27.68331,-82.7262,"RedTide"
35626,32222,2021-10-18,2021-10-18,"Numerous dead fish, some large grouper, scattered SW of Egmont on the south side of shipping channel.",TRUE,TRUE,"Species Unidentified, Grouper","20to100","Saltwater","GOM - SW of Egmont Shipping Channel","Egmont Key",27.59845,-82.77636,"RedTide"
35628,,2021-10-18,2021-10-18,"About 12 largemouth bass were reported dead in a private pond near Westchase. Caller also reported an sheen on the surface of the water.",TRUE,TRUE,"Largemouth Bass","1to19","Freshwater","Keystone Pond",,28.06411,-82.64044,"LowDissolvedOxygen"
35631,32222,2021-10-18,2021-10-18,"Pufferfish and eels on the beach",TRUE,TRUE,"Puffer, Eel","100s","Saltwater","GOM - Sand Key Beach","Passa a Grille",27.67662,-82.73355,"RedTide"
35654,32222,2021-10-18,2021-10-18,"Fish in Water",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","Isle of Palms - Canal",,27.77449,-82.77355,"RedTide"
35684,32222,2021-10-18,2021-10-18,"transect over",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","GOM - Redington Beach",,27.81208,-82.81913,"RedTide"
35685,32222,2021-10-18,2021-10-18,"Dead fish scattered, huge group of dolphin 25-30 at least all on top of another, splashing, with lots of white birds. Dark spot underneath…assuming bait. Lots of white birds around, floating on surface too. A couple pics",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","Blind Pass Channel",,27.75035,-82.75941,"RedTide"
35688,32222,2021-10-18,2021-10-18,"Water nice and clear here, Small Baitfish, Cownose Stingray-50",TRUE,TRUE,"Baitfish, Cownose Stingray","20to100","Saltwater","GOM - Johns Pass",,27.78165,-82.78414,"RedTide"
35690,32222,2021-10-18,2021-10-18,"Small Baitfish, Cownose Stingray-20",TRUE,TRUE,"Species Unidentified","20to100","Saltwater","GOM - Pass-A-Grille Pass",,27.68214,-82.73519,"RedTide"
35696,32222,2021-10-18,2021-10-18,"Light red tint, some streaks but mostly solid at surface",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","North of Longboat Key Pass",,27.44408,-82.6921,"RedTide"
35697,32222,2021-10-18,2021-10-18,"Small Baitfish",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","GOM - Egmont - SW Channel",,27.57333,-82.75502,"RedTide"
35639,32222,2021-10-19,2021-10-19,"Thousands of fish, mostly Pinfish, but some of the others listed. Respiratory irritation experienced. Asked about cleanup.",TRUE,TRUE,"Pinfish, Redfish, Catfish, Mangrove Snapper","1000s","Saltwater","Tierra Verde Main Channel",,27.69347,-82.72197,"RedTide"
35641,32222,2021-10-19,2021-10-19,"Thousands of dead fish in the cove off Blind Pass. Respiratory irritation was experienced.",TRUE,TRUE,"Species Unidentified","1000s","Saltwater","Blind Pass - Sunset Cove",,27.74993,-82.76086,"RedTide"
35659,32222,2021-10-19,2021-10-19,"Fish in Water",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","Vina-Del Mar Island - Canal","Mud Key Cutoff",27.70535,-82.73245,"RedTide"
35661,32222,2021-10-19,2021-10-19,"A 25"" dead redfish was dip netted out of the water.",TRUE,TRUE,"Red Drum","1to19","Saltwater","Sunshine Skyway North Fishing Pier","Tampa Bay",27.63217,-82.6658,"RedTide"
35662,32222,2021-10-19,2021-10-19,"Fish on Public Beach and in Water; Lots of dead fish in bay side water of Pass-a-Grille and on dog beach",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","GOM - Pass-A-Grille Dog Beach",,27.68383,-82.73592,"RedTide"
35663,32222,2021-10-19,2021-10-19,"Fish on Public Beach and in Water",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","GOM - Sunset Beach",,27.74324,-82.75999,"RedTide"
35664,32222,2021-10-19,2021-10-19,"Fish in Water; lots of dead fish in Passagrille channel",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","GOM - Pass-A-Grille Channel",,27.69257,-82.73274,"RedTide"
35665,32222,2021-10-19,2021-10-19,"Fish on Public Beach and in Water; dead fish and globs floating in intracoastal waterway between Sunset and North St. Pete Beach near BLIND PASS and BLIND PASS BRIDGE",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","GOM - St. Pete Beach - ICW","BLIND PASS and BLIND PASS BRIDGE",27.7559,-82.76092,"RedTide"
35668,32222,2021-10-20,2021-10-14,"Lots of Seaweed present",TRUE,TRUE,"Species Unidentified","100s","Saltwater","GOM - Pass-A-Grille Beach","At Pier / Jetty",27.6831,-82.73945,"RedTide"
35674,,2021-10-20,2021-10-20,"About 200 Bass, Bluegill, and Bream dead in the pond. Water looks normal, but always has algae present. Apparently healthy ducks swimming in pond, no wildlife affected.",TRUE,TRUE,"Bass, Bluegill, Bream","100s","Freshwater","Curlew & US 19 - Behind Publix","Publix",28.05134,-82.7354,"Unknown"
35675,32222,2021-10-20,2021-10-20,"2 separate dead Cownose Rays submitted by CMA staff. ""Both were observed on the sandy beach, but one was located seaward of 11750 Gulf Blvd. in Treasure Island and the other was located seaward of 20202 Gulf Blvd. in Indian Shores.""",TRUE,TRUE,"Cownose Stingray","1to19","Saltwater","GOM - Indian Shores Beach",,27.86985,-82.85109,"RedTide"
35676,,2021-10-20,2021-10-20,"1,000s of fish, 2 freshwater turtles",TRUE,TRUE,"Species Unidentified, FW Turtle","1000s","Freshwater","Highland Recreation Complex Pond","Highland Recreation Complex",27.92307,-82.77249,"Unknown"
35677,32222,2021-10-20,2021-10-20,"Yesterday and today your site said no fish kill and no respiratory issues on Treasure Island. I just came back from a 3 + mile walk and found over 30 dead fish and over 30 dead eels. A little coughing.",TRUE,TRUE,"Species Unidentified, Eel-30","20to100","Saltwater","GOM - Sunset Beach",,27.74196,-82.75885,"RedTide"
35679,,2021-10-20,2021-10-20,"Pond behind my home.  Golf Course is on other side.  Scores of cranes and wood storks feasting on the dead fish.  Currently over 50 around the pond.",TRUE,TRUE,"Baitfish","20to100","Freshwater","Westchase Pond",,28.04949,-82.62553,"LowDissolvedOxygen"
35699,32222,2021-10-20,2021-10-20,"Fish on Public Beach - Dead fish floating, dead fish covering shoreline. Please help clean up, No fish present at time of inspection. No odors and water quality is good",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","GOM - Shell Key - God's Island","Pass A Grille Channel",27.67433,-82.73122,"RedTide"
35700,32222,2021-10-20,2021-10-20,"- NO COMMENTS PROVIDED -",TRUE,TRUE,"Jack Crevalle","1to19","Saltwater","Dents Channel Channel","Pass-A-Grille / Tierra Verde",27.68022,-82.72722,"RedTide"
35714,32222,2021-10-20,2021-10-20,"41 floating adult red drum just west of the Skyway bridge from the tide line (incoming started at 0633 (low @ 0.1ft) and high tide (1.6ft) at 1312 at Mullet Key). The team collected all they saw and didn’t see any more. There were no other species observed dead.",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","Sunshine Skyway - Tampa Bay",,27.62041,-82.65172,"RedTide"
35715,32222,2021-10-20,2021-10-20,"- NO COMMENTS PROVIDED -",TRUE,TRUE,"Jack Crevalle","1to19","Saltwater","Pass-a-Grille - Dents Channel","Tierra Verde",27.68016,-82.72718,"RedTide"
35704,32222,2021-10-21,2021-10-21,"Some dead fish",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","GOM - Coquina Beach",,27.45032,-82.69383,"RedTide"
35720,32222,2021-10-21,2021-10-15,"- NO COMMENTS PROVIDED -",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","GOM - Clearwater Beach","Clearwater Beach",27.98293,-82.83274,"RedTide"
35737,,2021-10-25,2021-10-24,"The caller caught a sheepshead. There were lots of yellow round warms in body cavity. He is going to send pictures to our new iphone.",TRUE,TRUE,"Sheepshead","1to19","Saltwater","Tierra Verde - Exact Location Unknown",,27.68851,-82.7223,"Disease"
35749,900,2021-10-26,2021-10-26,"No comment. Just a picture to FWCReporter. 
She is from CM aquarium.",TRUE,TRUE,"Atlantic Sharpnose Shark (Rhizoprionodon terraenovae)","1to19","Saltwater","GOM - Indian Rocks Beach",,27.90979,-82.848,"Unknown"
35774,32222,2021-10-26,2021-10-26,"Many dead fish",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","GOM - Anna Maria Island",,27.53294,-82.7453,"RedTide"
35775,32222,2021-10-26,2021-10-26,"Some dead fish",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","GOM - Manatee Beach",,27.49726,-82.71366,"RedTide"
35787,32222,2021-10-28,2021-10-28,"Some dead fish",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","GOM - Manatee Public Beach",,27.49719,-82.71356,"RedTide"
35797,35797,2021-10-31,2021-10-31,"Residents noticed the dead fish Saturday 10/30/2021. The dead fish are small Approx 3 inches in length. They appear white in color.",TRUE,TRUE,"Species Unidentified, Baitfish - White","100s","Freshwater","Tarpon Lake Villages Pond",,28.10101,-82.70133,"LowDissolvedOxygen"
35801,35793,2021-11-01,2021-11-01,"Thousands of small fish  (the size of a finger) along shoreline",TRUE,TRUE,"Species Unidentified","1000s","Freshwater","Tarpon Lake Villages Pond",,28.10101,-82.70133,"Unknown"
35853,,2021-11-11,2021-11-11,"This report was forwated from wildlife alert 
Description of Violati on 	Many (maybe all) of the fish in our community pond turned up dead this morning. I visit several of the local ponds every day, and as of yesterday the fish were all healthy. But this morning, the surface of the water is covered in dozens of dead fish. All the other nearby ponds are fine, so weather cannot be the cause, which makes me suspect that someone has dumped chemicals into the pond.


Location of Violation	First pond inside the gate of our community, Chambord. Chambord is a small gated community that is part of Cheval. The gate is next to the TPC golf course, on Terrain de Golf Dr.

No caller's information.  I requested to the person who forwarded the information, but have not heard from her.",TRUE,TRUE,"Species Unidentified","Unknown","Freshwater","TPC Tampa Bay Golf Course Pond",,28.15442,-82.52721,"Unknown"
35871,,2021-11-19,2021-11-19,"Caller said he could not find any live sand dollars on the sandbar off of the Don Cesar hotel.",TRUE,TRUE,"Sand Dollar","100s","Saltwater","GOM - Long Key Beach",,27.709,-82.73941,"Unknown"
35884,,2021-11-29,2021-11-29,"Caller reported something large is decaying back in the mangroves, looked on the property appraisers office and it is owned by an HOA, told the caller to contact them about the removal.",TRUE,TRUE,"Species Unidentified","1to19","Saltwater","Sparkman Channel - Tampa bay",,27.93448,-82.44742,"Unknown"
35905,,2021-11-30,2021-11-30,"This is at Honeymoon Island. Off Oasis Beach parking lot, to the left. Approximate GPS coords are: 28.0611922, -82.8305049. Caller called the Hotline also.",TRUE,TRUE,"Sheepshead-2","1to19","Saltwater","GOM - Honeymoon Island - Oasis Beach",,28.06111,-82.83054,"Unknown"
35923,35923,2021-12-06,2021-12-06,"Caller wanted to report  a fish kill in his HOA's pond. Told him that it was likely a Low DO kill due to Algae being there previously buy dying. Told him that cleanup is the responsibility of the HOA. 
Caller also wanted information on in recreational fishing can help benefit a ponds ecosystem. I sent him the FWC and IFAS pond management PDF's as well as the Freshwater Fish Kills PDF",TRUE,TRUE,"Bluegill, Minnow","1000s","Freshwater","Cobbs Landing Pond",,28.09136,-82.72247,"LowDissolvedOxygen"
35928,35923,2021-12-08,2021-12-07,"Cobbs landing, caller was head of HOA and said that the kill was being taken care of but wanted more information sent her the Freshwater Fish kills PDF",TRUE,TRUE,"Unidentified fish species","1000s","Freshwater","Cobbs Landing Pond",,28.09144,-82.72226,"LowDissolvedOxygen"
35929,35929,2021-12-08,2021-12-07,"Water was greenish. Dead fish were first noticed yesterday (12/7) morning, more appeared today. The reporting source called again on 12/10 and reported that more dead fish (crappie, blugill, and largemouth) have been appearing thoughout the week.",TRUE,TRUE,"Species Unidentified, Clupeid, crappie, bluegill, largemouth bass","100s","Brackish","Little Salt Lake",,28.15631,-82.7335,"OtherAlgalBloom"
35932,,2021-12-09,2021-12-09,"Reporter contacted tip@myfwc.com which dispatch forwarded to us. Photos show ~12 sheepshead dead. 
We are looking to get samples",TRUE,TRUE,"Sheepshead","1to19","Saltwater","Little Bayou - Lewis Blvd Bridge",,27.72756,-82.63561,"Unknown"
35940,35929,2021-12-13,2021-12-13,"Small fish were dead at home owners residence",TRUE,TRUE,"Mullet, Bass, Bream","20to100","Brackish","Little Salt Lake",,28.15609,-82.72881,"OtherAlgalBloom"
35941,35929,2021-12-13,2021-12-13,"Caller noted dead fish and either dead Anhinga or Cormorant",TRUE,TRUE,"Species Unidentified, Mullet, Unidentified Diving Bird","100s","Brackish","Little Salt Lake",,28.15537,-82.73269,"OtherAlgalBloom"
35944,35929,2021-12-14,2021-12-14,"saw vultures, worried about well water",TRUE,TRUE,"Species Unidentified","1to19","Freshwater","Little Salt Lake",,28.15674,-82.72856,"OtherAlgalBloom"
35945,35929,2021-12-14,2021-12-14,"~8 dead fish at residence",TRUE,TRUE,"Species Unidentified","1to19","Freshwater","Little Salt Lake",,28.15494,-82.73225,"OtherAlgalBloom"
35946,35929,2021-12-14,2021-12-14,"Caller wanted to report the kill, said he was going to talk to his HOA",TRUE,TRUE,"Species Unidentified","Unknown","Freshwater","Little Salt Lake",,28.15478,-82.73018,"OtherAlgalBloom"
35947,35929,2021-12-14,2021-12-14,"Caller wanted to report the kill, no estimate of unidentified fish",TRUE,TRUE,"Species Unidentified","Unknown","Freshwater","Little Salt Lake",,28.15414,-82.72968,"OtherAlgalBloom"
35949,35929,2021-12-15,2021-12-15,"Tarpon Springs Water Department received a call reporting the salt lake fish kill",TRUE,TRUE,"Species Unidentified","Unknown","Freshwater","Little Salt Lake",,28.15529,-82.73225,"OtherAlgalBloom"
35950,35929,2021-12-15,2021-12-15,"100's of minnows and a few tilapia",TRUE,TRUE,"Species Unidentified, Tilapia, Minnow","100s","Freshwater","Little Salt Lake",,28.15704,-82.73274,"OtherAlgalBloom"
35953,35929,2021-12-15,2021-12-15,"Salt Lake, caller wanted to alert us of the kill",TRUE,TRUE,"Species Unidentified","Unknown","Freshwater","Little Salt Lake",,28.15663,-82.73322,"OtherAlgalBloom"
35957,35929,2021-12-16,2021-12-15,"Caller wanted to know about the kill, seen ~4 fish himself neighbors saw more, inquired about planting water plants to oxygenate the water.",TRUE,TRUE,"Species Unidentified","1to19","Freshwater","Little Salt Lake",,28.15481,-82.73216,"OtherAlgalBloom"
35959,35929,2021-12-16,2021-12-16,"Caller was the property manager for Town Homes at North Lake in Tarpon Springs, wanted to report the kill and how to manage clean up, explained how to clean up with gloves and dispose of in the trash or to hire a lake cleaning company.",TRUE,TRUE,"Species Unidentified","Unknown","Freshwater","Little Salt Lake",,28.15172,-82.73037,"OtherAlgalBloom"
35966,35929,2021-12-17,2021-12-17,"Caller was with the Leisure Lake Village HOA and wanted information on the kill and who to contact about fixing the lake, said that pinellas county has done work on the body of water putting buoys out, Referred to Pinellas county Water management",TRUE,TRUE,"Species Unidentified","Unknown","Freshwater","Little Salt Lake",,28.15606,-82.73341,"OtherAlgalBloom"
35968,35968,2021-12-18,2021-12-18,"- NO COMMENTS PROVIDED -",TRUE,TRUE,"Species Unidentified","Unknown","Freshwater","Meadowlawn Park Pond",,27.84019,-82.64968,"LowDissolvedOxygen"
35972,35968,2021-12-18,2021-12-20,"Callers reported a Fish kill on 12/18/21 of a fish kill. FWH went to investigate on Monday. FWC LE identified some species. we found 1 redfish and 2 sheepshead. St. Pete stormwater management cleaned up the kill over the weekend.  Oxygen was low.",TRUE,TRUE,"Redfish, Sheepshead, Sand Brim, Mojarra","Unknown","Brackish","Viking Lake - Meadowlawn Park",,27.84053,-82.65007,"LowDissolvedOxygen"
35973,35968,2021-12-18,2021-12-20,"Call on saturday, FWH investigated. St. Peter stormwater management cleaned up most of the kill",TRUE,TRUE,"Specied Unidentified, Redfish, Sheepshead, Sand Brim, Mojarra","Unknown","Freshwater","Viking Lake - Meadowlawn Park",,27.84023,-82.6499,"LowDissolvedOxygen"
35971,,2021-12-20,2021-12-20,"The shark is 4ft long with 2 big bite wounds one at front of body and bone between the dorsal fin and caudal fin. Located on beach at 736 Eldorado Ave, Clearwater FL.

12/22/21- caller sent in photos, the proper Identification is Blacktip Shark",TRUE,TRUE,"Blacktip Shark","1to19","Saltwater","GOM - Clearwater Beach",,27.99108,-82.82911,"Other"
35974,35968,2021-12-20,2021-12-20,"FWH investigated found low DO, St. Pete stormwater management cleaned most of the fish before we got there",TRUE,TRUE,"Specied Unidentified, Redfish, Sheepshead, Sand Brim, Mojarra","Unknown","Brackish","Viking Lake - Meadowlawn Park",,27.83998,-82.64944,"LowDissolvedOxygen"
35975,35929,2021-12-20,2021-12-20,"Large and small fish,. appear to be 1-2 weeks dead. mentioned sewer repair and strong fumes that smelled like fiber glass asked if chemicals could be the cause.",TRUE,TRUE,"Specied Unidentified,  Snook","Unknown","Freshwater","Little Salt Lake",,28.15407,-82.73135,"LowDissolvedOxygen"
